[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `public` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelDesingMasModel.class.php，行号:244，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `public` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelDesingMasModel.class.php，行号:244，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `node` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelDesingMasModel.class.php，行号:244，运行时间:0.0050s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `node` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelDesingMasModel.class.php，行号:244，运行时间:0.0050s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT `id`,`title`,`pid`,`name`,`level` FROM `node` WHERE ( `group_id` = 24 ) AND ( `status` = 1 ) AND ( `showmenu` = 1 ) AND ( `level` <> 4 ) ORDER BY sort asc  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\PublicModel.class.php，行号:16，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT `id`,`title`,`pid`,`name`,`level` FROM `node` WHERE ( `group_id` = 24 ) AND ( `status` = 1 ) AND ( `showmenu` = 1 ) AND ( `level` <> 4 ) ORDER BY sort asc  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\PublicModel.class.php，行号:16，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `node` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\PublicModel.class.php，行号:16，运行时间:0.0050s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `node` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\PublicModel.class.php，行号:16，运行时间:0.0050s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT `name` FROM `node` WHERE ( `status` = 1 ) AND ( `level` < 4 )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SerialNumberModel.class.php，行号:123，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT `name` FROM `node` WHERE ( `status` = 1 ) AND ( `level` < 4 )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SerialNumberModel.class.php，行号:123，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Invalid argument supplied for foreach() PublicModel.class.php 第 25 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `user_dept_duty` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SerialNumberModel.class.php，行号:123，运行时间:0.0060s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `user_dept_duty` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SerialNumberModel.class.php，行号:123，运行时间:0.0060s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT user_dept_duty.id as id,mis_system_company.id as companyid,mis_system_company.name as name,mis_system_company.picture as picture FROM `user_dept_duty` LEFT JOIN mis_system_company as mis_system_company on mis_system_company.id = user_dept_duty.companyid WHERE ( user_dept_duty.status = 1 ) AND ( user_dept_duty.userid = '1' )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\IndexAction.class.php，行号:82，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT user_dept_duty.id as id,mis_system_company.id as companyid,mis_system_company.name as name,mis_system_company.picture as picture FROM `user_dept_duty` LEFT JOIN mis_system_company as mis_system_company on mis_system_company.id = user_dept_duty.companyid WHERE ( user_dept_duty.status = 1 ) AND ( user_dept_duty.userid = '1' )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\IndexAction.class.php，行号:82，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Invalid argument supplied for foreach() IndexAction.class.php 第 85 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: logoPic IndexAction.class.php 第 96 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: data common.php 第 543 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_roll_announcement` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\IndexAction.class.php，行号:82，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_roll_announcement` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\IndexAction.class.php，行号:82，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT `content` FROM `mis_roll_announcement` WHERE status =1 and typeid=1 ORDER BY createtime desc  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\IndexAction.class.php，行号:113，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT `content` FROM `mis_roll_announcement` WHERE status =1 and typeid=1 ORDER BY createtime desc  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\IndexAction.class.php，行号:113，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Invalid argument supplied for foreach() IndexAction.class.php 第 115 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_message_user` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\IndexAction.class.php，行号:113，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_message_user` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\IndexAction.class.php，行号:113，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_message_user` WHERE ( `status` = 1 ) AND ( `commit` = 1 ) AND ( `readedStatus` = 0 ) AND ( `returnmessage` = 1 ) AND ( `recipient` = '1' ) AND ( `messageType` = 1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_message_user` WHERE ( `status` = 1 ) AND ( `commit` = 1 ) AND ( `readedStatus` = 0 ) AND ( `returnmessage` = 1 ) AND ( `recipient` = '1' ) AND ( `messageType` = 1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_message_user` WHERE ( `status` = 1 ) AND ( `commit` = 1 ) AND ( `readedStatus` = 0 ) AND ( `returnmessage` = 1 ) AND ( `recipient` = '1' ) AND ( `messageType` = 0 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_message_user` WHERE ( `status` = 1 ) AND ( `commit` = 1 ) AND ( `readedStatus` = 0 ) AND ( `returnmessage` = 1 ) AND ( `recipient` = '1' ) AND ( `messageType` = 0 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_system_menu` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_system_menu` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_runtime_data` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_runtime_data` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | INFO: [ view_template ] --START--
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | INFO: [ view_template ] --END-- [ RunTime:0.002000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | INFO: [ view_parse ] --START--
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Missing argument 3 for getDigits(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Runtime\Cache\0573c70d8602d961e53f714ea77bd87c.php on line 63 and defined common.php 第 1161 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Missing argument 4 for getDigits(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Runtime\Cache\0573c70d8602d961e53f714ea77bd87c.php on line 63 and defined common.php 第 1161 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: username 0573c70d8602d961e53f714ea77bd87c.php 第 214 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: password 0573c70d8602d961e53f714ea77bd87c.php 第 215 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: workCount 0573c70d8602d961e53f714ea77bd87c.php 第 437 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: often 0573c70d8602d961e53f714ea77bd87c.php 第 489 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2048] Declaration of UserOftenMenuAction::insert() should be compatible with that of CommonAction::insert() UserOftenMenuAction.class.php 第 279 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2048] Declaration of UserOftenMenuAction::update() should be compatible with that of CommonAction::update() UserOftenMenuAction.class.php 第 279 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Missing argument 1 for UserModel::getConfNotAuth(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php on line 90 and defined UserModel.class.php 第 409 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined variable: type UserModel.class.php 第 411 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: NOT_AUTH_MODUL UserModel.class.php 第 416 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_auto_lrauz` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0050s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_auto_lrauz` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0050s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `user_dept_duty` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `user_dept_duty` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: where Model.class.php 第 709 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_auto_lrauz`  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php，行号:205，运行时间:0.0000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT * FROM `mis_auto_lrauz`  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php，行号:205，运行时间:0.0000s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_work_executing` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php，行号:205，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_work_executing` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php，行号:205，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_auto_pvb` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php，行号:205，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_auto_pvb` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php，行号:205，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_auto_pvb` LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_auto_pvb` LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0010s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_work_monitoring` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | SQL: SHOW COLUMNS FROM `mis_work_monitoring` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0040s ]
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:21:27+08:00 ] /Admin/index.php/Index/index | NOTIC: [2] Missing argument 1 for MisWorkMonitoringModel::getUserAuditList(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\UserOftenMenuAction.class.php on line 229 and defined MisWorkMonitoringModel.class.php 第 36 行.
